country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Antarctica,1940,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1941,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1942,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1943,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1944,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1945,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1946,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1947,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1948,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1949,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1950,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1951,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1952,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1953,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1954,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1955,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1956,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1957,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1958,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1959,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1960,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1961,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1962,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1963,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1964,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1965,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1966,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1967,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1968,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1969,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1970,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1971,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1972,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1973,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1974,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1975,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1976,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1977,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1978,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1979,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1980,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1981,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.623,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1982,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.623,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1983,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.623,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1984,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1985,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1986,ATA,,,0.000,,,,,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.810,0.000,,,,0.000,,,,,,,,,,,,,,0.000,,0.000,0.000,,,,,
Antarctica,1987,ATA,,,0.000,,0.004,,,,,,,,,,,0.005,,,,,,0.000,0.004,,,,,,0.004,,,,,,,,,,,,,,,,0.004,,,,0.810,0.000,0.000,,,0.000,0.000,,,,,,0.000,,,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1988,ATA,,,0.000,,0.007,0.004,100.000,,,,,,,,,0.008,,,,,,0.000,0.011,,,,,,0.011,,,,,,,,,,,,,,,,0.007,,,,0.875,0.000,0.000,,,0.000,0.000,,,,,,0.000,,,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1989,ATA,,,0.000,,0.007,0.000,0.000,,,,,,,,,0.009,,,,,,0.000,0.018,,,,,,0.018,,,,,,,,,,,,,,,,0.007,,,,0.810,0.000,0.000,,,0.000,0.000,,,,,,0.000,,,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1990,ATA,,,0.000,,0.011,0.004,50.000,,,,,,,,,0.013,,,,,,0.000,0.029,,,,,,0.029,,,,,,,,,,,,,,,,0.011,,,,0.872,0.000,0.000,,,0.000,0.000,,,,,,0.000,,,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1991,ATA,,,0.000,,0.015,0.004,33.333,,,,,,,,,0.017,,,,,,0.000,0.044,,,,,,0.044,,,,,,,,,,,,,,,,0.015,,,,0.872,0.000,0.000,,,0.000,0.000,,,,,,0.000,,,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1992,ATA,,,0.000,,0.015,0.000,0.000,,,,,,,,,0.017,,,,,,0.000,0.059,,,,,,0.059,,,,,,,,,,,,,,,,0.015,,,,0.875,0.000,0.000,,,0.000,0.000,,,,,,0.000,,,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1993,ATA,,,0.000,,0.015,0.000,0.000,,,,,,,,,0.017,,,,,,0.000,0.073,,,,,,0.073,,,,,,,,,,,,,,,,0.015,,,,0.872,0.000,0.000,,,0.000,0.000,,,,,,0.000,,,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1994,ATA,,,0.000,,0.015,0.000,0.000,,,,,,,,,0.017,,,,,,0.000,0.088,,,0.000,,,0.088,,,,0.000,,,,,,,,,,,,0.015,,,,0.872,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1995,ATA,,,0.000,,0.004,-0.011,-75.000,,,,,,,,,0.004,,,,,,0.000,0.092,,,0.000,,,0.092,,,,0.000,,,,,,,,,,,,0.004,,,,0.935,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1996,ATA,,,0.000,,0.004,0.000,0.000,,,,,,,,,0.004,,,,,,0.000,0.095,,,0.000,,,0.095,,,,0.000,,,,,,,,,,,,0.004,,,,0.937,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1997,ATA,,,0.000,,0.004,0.000,0.000,,,,,,,,,0.004,,,,,,0.000,0.099,,,0.000,,,0.099,,,,0.000,,,,,,,,,,,,0.004,,,,0.935,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1998,ATA,,,0.000,,0.004,0.000,0.000,,,,,,,,,0.004,,,,,,0.000,0.103,,,0.000,,,0.103,,,,0.000,,,,,,,,,,,,0.004,,,,0.935,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,1999,ATA,,,0.000,,0.004,0.000,0.000,,,,,,,,,0.004,,,,,,0.000,0.106,,,0.000,,,0.106,,,,0.000,,,,,,,,,,,,0.004,,,,0.935,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2000,ATA,,,0.000,,0.004,0.000,0.000,,,,,,,,,0.004,,,,,,0.000,0.110,,,0.000,,,0.110,,,,0.000,,,,,,,,,,,,0.004,,,,0.930,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2001,ATA,,,0.000,,0.004,0.000,0.000,,,,,,,,,0.004,,,,,,0.000,0.114,,,0.000,,,0.114,,,,0.000,,,,,,,,,,,,0.004,,,,0.955,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2002,ATA,,,0.000,,0.004,0.000,0.000,,,,,,,,,0.004,,,,,,0.000,0.117,,,0.000,,,0.117,,,,0.000,,,,,,,,,,,,0.004,,,,0.955,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2003,ATA,,,0.000,,0.004,0.000,0.000,,,,,,,,,0.004,,,,,,0.000,0.121,,,0.000,,,0.121,,,,0.000,,,,,,,,,,,,0.004,,,,0.955,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2004,ATA,,,0.000,,0.007,0.004,100.000,,,,,,,,,0.008,,,,,,0.000,0.128,,,0.000,,,0.128,,,,0.000,,,,,,,,,,,,0.007,,,,0.968,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2005,ATA,,,0.000,,0.007,0.000,0.000,,,,,,,,,0.008,,,,,,0.000,0.136,,,0.000,,,0.136,,,,0.000,,,,,,,,,,,,0.007,,,,0.970,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2006,ATA,,,0.000,,0.007,0.000,0.000,,,,,,,,,0.008,,,,,,0.000,0.143,,,0.000,,,0.143,,,,0.000,,,,,,,,,,,,0.007,,,,0.970,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2007,ATA,,,0.000,,0.011,0.004,50.000,,,,,,,,,0.011,,,,,,0.000,0.154,,,0.000,,,0.154,,,,0.000,,,,,,,,,,,,0.011,,,,0.983,0.000,0.000,,,0.000,0.000,,,0.000,,,0.000,,0.000,,,0.000,,0.000,,0.000,0.000,,,,,
Antarctica,2008,ATA,,,0.000,,0.000,-0.011,-100.000,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.045,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2009,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.060,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2010,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.060,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2011,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.060,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2012,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.057,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2013,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.056,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2014,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.056,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2015,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.057,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2016,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.056,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2017,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.055,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2018,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.055,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2019,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.055,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2020,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.046,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2021,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.049,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2022,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.052,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2023,ATA,,,0.000,,0.000,0.000,,,,,,,,,,0.000,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,0.057,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antarctica,2024,ATA,,,0.000,,0.000,0.000,,,,,,,,,,,,,,,,0.000,0.154,,,0.000,,,,,,,0.000,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,0.000,,,,,0.000,,,,,0.000,,0.000,0.000,,,,,
Antigua and Barbuda,1850,ATG,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,,,,,,,,,0.286,1.424,0.094,2.540,0.020,0.543,0.001,0.025,,,,,,,,,,,,,,,,0.003,,,,,0.003,,,,,,,,0.053,0.011,,
Antigua and Barbuda,1851,ATG,36992,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149,,,,,,,,,0.280,1.067,0.055,1.488,0.020,0.537,0.001,0.026,,,,,,,,,,,,,,,,0.003,,,,,0.002,,,0.001,0.000,0.000,0.000,0.000,0.039,0.010,,
Antigua and Barbuda,1852,ATG,36985,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183,,,,,,,,,0.276,0.875,0.034,0.928,0.020,0.532,0.001,0.026,,,,,,,,,,,,,,,,0.002,,,,,0.001,,,0.001,0.000,0.000,0.000,0.000,0.032,0.010,,
Antigua and Barbuda,1853,ATG,36977,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204,,,,,,,,,0.274,0.750,0.021,0.560,0.020,0.529,0.001,0.027,,,,,,,,,,,,,,,,0.002,,,,,0.001,,,0.001,0.000,0.000,0.000,0.000,0.028,0.010,,
Antigua and Barbuda,1854,ATG,36970,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,,,,,,,,,0.273,0.658,0.011,0.293,0.019,0.526,0.001,0.027,,,,,,,,,,,,,,,,0.001,,,,,0.000,,,0.001,0.000,0.000,0.000,0.000,0.024,0.010,,
Antigua and Barbuda,1855,ATG,36962,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218,,,,,,,,,0.271,0.587,0.003,0.090,0.019,0.524,0.001,0.027,,,,,,,,,,,,,,,,0.001,,,,,0.000,,,0.000,0.000,0.000,0.000,0.000,0.022,0.010,,
Antigua and Barbuda,1856,ATG,36955,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216,,,,,,,,,0.274,0.534,-0.003,-0.070,0.019,0.525,0.001,0.028,,,,,,,,,,,,,,,,0.001,,,,,-0.000,,,0.000,0.000,0.000,0.000,0.000,0.020,0.010,,
Antigua and Barbuda,1857,ATG,36947,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208,,,,,,,,,0.276,0.491,-0.007,-0.200,0.019,0.526,0.001,0.028,,,,,,,,,,,,,,,,0.001,,,,,-0.000,,,0.000,0.000,0.000,0.000,0.000,0.018,0.010,,
Antigua and Barbuda,1858,ATG,36940,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197,,,,,,,,,0.278,0.455,-0.011,-0.307,0.019,0.527,0.001,0.028,,,,,,,,,,,,,,,,0.001,,,,,-0.000,,,0.000,0.000,0.000,0.000,0.000,0.017,0.010,,
Antigua and Barbuda,1859,ATG,36891,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,,,,,,,,,0.281,0.426,-0.015,-0.398,0.020,0.529,0.001,0.028,,,,,,,,,,,,,,,,0.001,,,,,-0.000,,,0.000,0.000,0.000,0.000,0.000,0.016,0.010,,
Antigua and Barbuda,1860,ATG,36802,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166,,,,,,,,,0.284,0.410,-0.017,-0.449,0.020,0.532,0.001,0.029,,,,,,,,,,,,,,,,0.001,,,,,-0.001,,,0.000,0.000,0.000,0.000,0.000,0.015,0.010,,
Antigua and Barbuda,1861,ATG,36673,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,,,,,,,,,0.286,0.393,-0.019,-0.505,0.020,0.534,0.001,0.029,,,,,,,,,,,,,,,,0.000,,,,,-0.001,,,0.000,0.000,0.000,0.000,0.000,0.014,0.010,,
Antigua and Barbuda,1862,ATG,36503,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,,,,,,,,,0.288,0.377,-0.020,-0.557,0.020,0.536,0.001,0.029,,,,,,,,,,,,,,,,0.000,,,,,-0.001,,,0.000,0.000,0.000,0.000,0.000,0.014,0.011,,
Antigua and Barbuda,1863,ATG,36293,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,,,,,,,,,0.291,0.363,-0.022,-0.606,0.020,0.539,0.001,0.029,,,,,,,,,,,,,,,,0.000,,,,,-0.001,,,0.000,0.000,0.000,0.000,0.000,0.013,0.011,,
Antigua and Barbuda,1864,ATG,36085,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,,,,,,,,,0.293,0.351,-0.023,-0.649,0.020,0.541,0.001,0.030,,,,,,,,,,,,,,,,0.000,,,,,-0.001,,,0.000,0.000,-0.000,0.000,0.000,0.013,0.011,,
